link,nces_id,link_proc
https://www.facebook.com/southvalleypreparts,0400846,southvalleypreparts
http://www.facebook.com/wix,0400254,wix
https://www.facebook.com/rite-of-passage-1629988823931978/,0400880,rite-of-passage-1629988823931978
https://www.facebook.com/stdavidtigers,0408020,stdavidtigers
https://www.facebook.com/synergypublicschools/?ref=br_tf,0400964,synergypublicschools
https://www.facebook.com/tanque-verde-unified-school-district-439859106215611/?ref=hl,0408280,tanque-verde-unified-school-district-439859106215611
https://www.facebook.com/tanqueverdeusd/,0408280,tanqueverdeusd
https://www.facebook.com/telesisprep,0400248,telesisprep
https://www.facebook.com/pages/tempe-preparatory-academy/144807808876097,0400070,pages/tempe-preparatory-academy/144807808876097
https://www.facebook.com/tempeelementary,0408310,tempeelementary
https://www.facebook.com/tollesonesd,0408490,tollesonesd
https://www.facebook.com/tuhsd,0408520,tuhsd
https://www.facebook.com/pages/tombstone-unified-school-district-1/616652315138180?fref=ts,0408600,pages/tombstone-unified-school-district-1/616652315138180
https://www.facebook.com/tombstone-unified-school-district-1-616652315138180/,0408600,tombstone-unified-school-district-1-616652315138180
https://www.facebook.com/topockelementary/,0408640,topockelementary
https://www.facebook.com/tucsoncountrydayschool/,0400255,tucsoncountrydayschool
https://www.facebook.com/pages/vail-school-district/260938799131,0408850,pages/vail-school-district/260938799131
https://www.facebook.com/veritasprepacademy/,0400655,veritasprepacademy
https://www.facebook.com/welltonesd/?fref=nf,0409090,welltonesd
https://www.facebook.com/westerntech/,0400924,westerntech
https://www.facebook.com/wusd20/,0409160,wusd20
https://www.facebook.com/willcoxusd,0409250,willcoxusd
https://www.facebook.com/cochiseefaz/,0409250,cochiseefaz
https://www.facebook.com/kiwanis-club-of-williams-arizona-1034623489952224/,0409310,kiwanis-club-of-williams-arizona-1034623489952224
https://www.facebook.com/wusd2,0409310,wusd2
https://www.facebook.com/ysasaguaros,0400075,ysasaguaros
https://www.facebook.com/yumadistrict1/,0409600,yumadistrict1
https://www.facebook.com/yuhsd70/,0409630,yuhsd70
https://www.facebook.com/almaschools/,0502250,almaschools
https://www.facebook.com/arkansasvirtualacademy,0500394,arkansasvirtualacademy
https://www.facebook.com/ashdownpublicschools/,0502580,ashdownpublicschools
https://www.facebook.com/gabbartcom/,0502820,gabbar
https://www.facebook.com/berryvillesd/,0503150,berryvillesd
https://www.facebook.com/berryville-school-district-574755052628704/,0503150,berryville-school-district-574755052628704
https://www.facebook.com/bearcatsalltheway/,0503450,bearcatsalltheway
https://www.facebook.com/bradford-school-district-1410219645904157/,0503480,bradford-school-district-1410219645904157
https://facebook.com/509057879251481,0503630,509057879251481
https://www.facebook.com/bryantpublicschools,0503690,bryantpublicschools
https://www.facebook.com/buffalo-island-central-school-district-105805344122903/,0503710,buffalo-island-central-school-district-105805344122903
http://www.facebook.com/pages/cabot-public-school-district/352022814830787,0503750,pages/cabot-public-school-district/352022814830787
https://www.facebook.com/pg/calico-rock-school-district-233066533390813/posts/,0503840,pg/calico-rock-school-district-233066533390813/posts
https://www.facebook.com/pages/category/education/camden-fairview-school-district-179114685906710/,0506060,pages/category/education/camden-fairview-school-district-179114685906710
https://www.facebook.com/lighthouse-academies-120887181344440,0500413,lighthouse-academies-120887181344440
https://www.facebook.com/csd.tigers,0504200,csd.tigers
//facebook.com/conwaypublicschools,0504590,conwaypublicschools
https://www.facebook.com/cotterpublicschools/,0504680,cotterpublicschools
https://www.facebook.com/county-line-school-district-160448153987494/,0504740,county-line-school-district-160448153987494
https://www.facebook.com/crosscountysd/,0507740,crosscountysd
https://www.facebook.com/earleschools,0505550,earleschools
https://www.facebook.com/eastpoinsettcounty/,0500048,eastpoinsettcounty
https://www.facebook.com/eurekaspringsschools/,0505970,eurekaspringsschools
https://www.facebook.com/eureka-springs-schools-106802369373008/,0505970,eureka-springs-schools-106802369373008
https://www.facebook.com/farmington-public-schools-273318795234/,0506090,farmington-public-schools-273318795234
https://www.facebook.com/forrestcityschooldistrict/,0506270,forrestcityschooldistrict
/gentrypioneers.com/gentrypublicschools/facebook,0506540,gentrypublicschools/facebook
/gentrypioneers.com/gentrypublicschools/facebook/middle-school-facebook-pages,0506540,gentrypublicschools/facebook/middle-school-facebook-pages
http://www.facebook.com/greenforestschooldistrict,0506870,greenforestschooldistrict
https://www.facebook.com/greenland-school-district-305757812956027/,0506930,greenland-school-district-305757812956027
https://www.facebook.com/pages/haas-hall-academy/81615996544,0500078,pages/haas-hall-academy/81615996544
https://www.facebook.com/hillcrestscreamineagles/,0500071,hillcrestscreamineagles
https://www.facebook.com/pages/hot-springs-school-district/506051372762974,0507890,pages/hot-springs-school-district/506051372762974
https://www.facebook.com/pages/jackson-county-school-district/187705198078565,0513230,pages/jackson-county-school-district/187705198078565
https://www.facebook.com/pg/jasperschooldistrict/posts/,0508240,pg/jasperschooldistrict/posts
https://www.facebook.com/media/set/?set=a.1416686128481563&type=3,0508340,media/set
https://www.facebook.com/junctioncityelementarypto/,0508340,junctioncityelementarypto
https://www.facebook.com/junctioncityschooldistrict/videos/1948334368796063/,0508340,junctioncityschooldistrict/videos/1948334368796063
https://www.facebook.com/jcdragonsalumniassociation/,0508340,jcdragonsalumniassociation
https://www.facebook.com/junctionfootball/,0508340,junctionfootball
https://www.facebook.com/jcladydragons/,0508340,jcladydragons
https://www.facebook.com/junctioncityschooldistrict/,0508340,junctioncityschooldistrict
https://www.facebook.com/lakesidesd/,0508670,lakesidesd
https://www.facebook.com/likelcsd,0500082,likelcsd
https://www.facebook.com/lcsdtrojans,0509360,lcsdtrojans
http://www.facebook.com/lisaacademy,0500074,lisaacademy
https://www.facebook.com/mylrsd,0509000,mylrsd
https://www.facebook.com/lonoke-public-school-district-363102370956337/,0509060,lonoke-public-school-district-363102370956337
https://www.facebook.com/magazineschools/,0509150,magazineschools
https://www.facebook.com/melbourneschooldistrict,0509720,melbourneschooldistrict
https://www.facebook.com/msdmustangs/,0500020,msdmustangs
https://www.facebook.com/mpvschools/,0510290,mpvschools
https://facebook.com/1473918712853177,0510680,1473918712853177
https://www.facebook.com/paragould-school-district-137201246438217/?rf=1468129813502706,0500017,paragould-school-district-137201246438217
https://www.facebook.com/groups/2693839523966868/?source_id=284473471637079,0503030,groups/2693839523966868
https://www.facebook.com/groups/293138734615293/?source_id=284473471637079,0503030,groups/293138734615293
https://www.facebook.com/groups/2166968046909884/?source_id=284473471637079,0503030,groups/2166968046909884
https://www.facebook.com/groups/278014663038888/?source_id=284473471637079,0503030,groups/278014663038888
http://www.facebook.com/pea.ridge.schools/,0503030,pea.ridge.schools
https://www.facebook.com/poyenschool/,0511730,poyenschool
https://www.facebook.com/pcssdschools,0511850,pcssdschools
https://www.facebook.com/rectorschooldistrict/,0504370,rectorschooldistrict
https://www.facebook.com/premierhighschools/,0500408,premierhighschools
https://www.facebook.com/salemgreyhounds,0512090,salemgreyhounds
https://www.facebook.com/mhsbobcats/,0509480,mhsbobcats
https://www.facebook.com/searcypublicschools/,0512210,searcypublicschools
https://www.facebook.com/sheridansd37/,0500015,sheridansd37
https://www.facebook.com/siloam-springs-school-district-256095817733923/,0512450,siloam-springs-school-district-256095817733923
https://www.facebook.com/southconwaycountyschooldistrict/,0512520,southconwaycountyschooldistrict
https://www.facebook.com/south-side-bee-branch-school-district-621440041256195,0512570,south-side-bee-branch-school-district-621440041256195
https://www.facebook.com/springhillschooldistrict,0512630,springhillschooldistrict
https://www.facebook.com/starcityschools,0500028,starcityschools
https://www.facebook.com/vbsdpointers,0513410,vbsdpointers
https://www.facebook.com/pages/arkansas-industrial-machinery-inc/1563336650544825,0513530,pages/arkansas-industrial-machinery-inc/1563336650544825
https://www.facebook.com/violaschooldistrict,0513560,violaschooldistrict
http://www.facebook.com/waldronsd,0513680,waldronsd
https://www.facebook.com/pages/western-yell-county-parent-center/545212078879429,0500041,pages/western-yell-county-parent-center/545212078879429
https://www.facebook.com/westside-consolidated-school-district-318835768234430/https://www.facebook.com/facebook,0504020,westside-consolidated-school-district-318835768234430/https://www.facebook
https://www.facebook.com/whsbears.org/,0514400,whsbears.org
https://www.facebook.com/greendotschools,"714269""",greendotschools
https://www.facebook.com/21stcenturylearninginstitute/?ref=br_rs,"013779""",21stcenturylearninginstitute
https://www.facebook.com/abc-stories-1987239184651371/,0601620,abc-stories-1987239184651371
https://www.facebook.com/abcusdstories/,0601620,abcusdstories
https://www.facebook.com/actonaguadulceusd/,0600001,actonaguadulceusd
https://www.facebook.com/pages/alameda-county-office-of-education/197753443586794,0691051,pages/alameda-county-office-of-education/197753443586794
https://www.facebook.com/alameda-unified-school-district-223677970983921/,0601770,alameda-unified-school-district-223677970983921
https://www.facebook.com/pages/albany-unified-school-district/213792788667358,0601860,pages/albany-unified-school-district/213792788667358
https://www.facebook.com/alexandervalleyschool/,0601890,alexandervalleyschool
https://www.facebook.com/pages/alhambra-unified-school-district/1621009361494177,0600153,pages/alhambra-unified-school-district/1621009361494177
https://www.facebook.com/alisalunionschooldistrict/,0601950,alisalunionschooldistrict
https://www.facebook.com/ausdcommunicate/,0602100,ausdcommunicate
https://www.facebook.com/altalomasd/,0602160,altalomasd
http://facebook.com/avs1910,0602220,avs1910
https://www.facebook.com/alumrockunion/,0602310,alumrockunion
https://www.facebook.com/pg/alumrockunion,0602310,pg/alumrockunion
https://www.facebook.com/cagovernor/videos/519465758996288/,0602430,cagovernor/videos/519465758996288
https://facebook.com/alvordunified,0602430,alvordunified
https://www.facebook.com/anaheimelementary/,0602610,anaheimelementary
https://www.facebook.com/anaheimunion,0602630,anaheimunion
https://www.facebook.com/photo.php?fbid=140190473980584&set=a.112365070096458&type=3,0602700,photo.php
http://www.facebook.com/avuhsd,0602820,avuhsd
https://www.facebook.com/ausd.k12/,0602850,ausd.k12
https://www.facebook.com/arcataschooldistrict,0603000,arcataschooldistrict
https://www.facebook.com/arcohe/,0603060,arcohe
https://www.facebook.com/atascaderounified,0603300,atascaderounified
https://www.facebook.com/auburnunionelementaryschooldistrict/,0603480,auburnunionelementaryschooldistrict
https://www.facebook.com/azusaunifiedsd/,0603600,azusaunifiedsd
https://www.facebook.com/bakersfieldcityschooldistrict/,0603630,bakersfieldcityschooldistrict
https://www.facebook.com/baldwinparkusd/,0603690,baldwinparkusd
https://www.facebook.com/ballicocresseyschooldistrict,0603750,ballicocresseyschooldistrict
https://www.facebook.com/pages/banning-unified-school-district-schools/161575147201156,0603840,pages/banning-unified-school-district-schools/161575147201156
https://www.facebook.com/bassettunifiedschooldistrict/,0604110,bassettunifiedschooldistrict
https://www.facebook.com/pages/bear-valley-unified-school-district/145907298764366,0604230,pages/bear-valley-unified-school-district/145907298764366
https://www.facebook.com/beardsleyschool.net/?ref=bookmarks,0604260,beardsleyschool.net
https://www.facebook.com/busd.org/,0604380,busd.org
https://www.facebook.com/bellflowerusd/,0604440,bellflowerusd
https://www.facebook.com/pages/berkeley-unified-school-district/502291873286929,0604740,pages/berkeley-unified-school-district/502291873286929
https://www.facebook.com/berryessaunionschooldistrict/,0604800,berryessaunionschooldistrict
https://www.facebook.com/beverly-hills-unified-school-district-968971119877618/,0604830,beverly-hills-unified-school-district-968971119877618
https://www.facebook.com/groups/936160216770251/,0605010,groups/936160216770251
https://www.facebook.com/big-valley-joint-unified-school-district-490495360992773/,0605010,big-valley-joint-unified-school-district-490495360992773
https://www.facebook.com/bishopusd/,0601409,bishopusd
https://www.facebook.com/blackoakmine/,0605240,blackoakmine
https://www.facebook.com/blochman-union-school-district-261342450568611/,0605280,blochman-union-school-district-261342450568611
https://facebook.com/humboldtcoe,0605400,humboldtcoe
https://www.facebook.com/bonitausd/?rf=141493282563233,0605610,bonitausd
https://www.facebook.com/bonnydoonschool/,0605640,bonnydoonschool
https://www.facebook.com/bsusdnet/,0605700,bsusdnet
https://www.facebook.com/brawley-elementary-school-district-283067035506556/,0605790,brawley-elementary-school-district-283067035506556
https://www.facebook.com/breaolindausd/,0605880,breaolindausd
https://www.facebook.com/brentwoodunionschooldistrict,0605910,brentwoodunionschooldistrict
https://www.facebook.com/bret-harte-uhsd-1688261274529148/,0605940,bret-harte-uhsd-1688261274529148
http://www.facebook.com/profile.php?id=217328084951139,0606060,profile.php
https://www.facebook.com/brisbane-school-district-217328084951139/,0606060,brisbane-school-district-217328084951139
https://www.facebook.com/buenaparkschooldistrict/,0606360,buenaparkschooldistrict
https://www.facebook.com/busdinfo,0606450,busdinfo
https://www.facebook.com/burtonschools/?ref=br_rs,0606570,burtonschools
https://www.facebook.com/butte-county-office-of-education-1393853377605327/,0691002,butte-county-office-of-education-1393853377605327
